request-id,request-method,request-path,request-query,request-payload,response-status,response-content-type,response-payload,response-oops,pre-handle-timestamp,post-handle-timestamp,"after-completion-timestamp"
"90f2681b-d45e-4f63-a2e9-9e39f855cec2",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,868911339214400,868911342104200,868911343006700
"ab39cf36-a7ec-4596-9caf-84fc084af127",GET,/images/logo.png,,,200,image/png,,,868911348554400,868911350853000,868911351776200
"d02efc1c-57a8-4594-89eb-166c586f4cf8",GET,/images/banner.png,,,200,image/png,,,868911379604100,868911384296000,868911384990900
"c7a2d4ea-5a17-4a40-b382-81c0a11a861f",GET,"/libraries/fontawesome/5.2.0/webfonts/fa-solid-900.woff2",,,200,application/font-woff2,,,868911418236000,868911420290500,868911421138600
"d98f8cbd-18ca-4501-bc38-49f40dd7f1ff",GET,"/libraries/fontawesome/5.2.0/webfonts/fa-brands-400.woff2",,,200,application/font-woff2,,,868911427941100,868911430232900,868911431103300
"63271bfb-9d26-4f54-a6d8-15120ded5b5c",GET,/images/favicon.ico,,,200,image/x-icon,,,868911438019900,868911448896700,868911449820100
"ab576925-5dd1-4368-ae7b-46661ddfcd09",GET,"/anonymous/system/sign-in",,,200,text/html;charset=utf-8,"remember=false&password=&service=725&username=",,868911455563800,868911464377700,868912827356200
"752619f6-a444-4a5a-b999-b98c832ace8c",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,868912848496600,868912850348600,868912851113700
"f9a9120a-9a0b-4d5b-84ad-eba9dc155558",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,868912856486500,868912858065200,868912858734000
"f4514207-2f9f-44aa-9685-620b6023dc2b",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,868912864344000,868912866024500,868912866529500
"a3503fa1-2fcf-4c2b-8008-81a83ad38e21",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,868912875002800,868912876700900,868912877230700
"4571c19f-a2f4-4ad1-9878-f8baf9d43227",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,868912881016700,868912882574400,868912883083000
"5e58016d-fa34-4baf-930f-7d3487a1cb06",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,868912886637100,868912888193300,868912889049700
"b6e6541e-0a8e-4488-bfd7-a53a2d771fd6",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,868912893107000,868912894802200,868912895340500
"a57a8613-780c-4388-9584-93fc73d82fc0",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,868912899399500,868912901075300,868912901627900
"2978406f-541a-4cd4-a492-18344a2b935d",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,868912905211900,868912906912300,868912907482900
"3eaab4af-93d4-4674-ba81-ece1d8c7c54d",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,868912911391300,868912913045500,868912913527100
"cebe9064-91c4-4bd9-989d-9ce5de693e6c",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,868912917755700,868912919479300,868912920300800
"c5eaaaa5-4089-4c09-9765-c9e4cdc40dca",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,868912924412600,868912925916600,868912926423800
"029c4acd-efdd-4699-af09-3cddb804490f",GET,/images/banner.png,,,200,image/png,,,868912932551900,868912934675800,868912935364300
"bba50072-f109-4181-aca4-dba15cff34f0",GET,/images/logo.png,,,200,image/png,,,868912955440400,868912956987400,868912957476000
"16a9572e-6bd4-4e44-831f-720d720bb4fd",POST,"/anonymous/system/sign-in",,"id=&password=member1&remember=false&username=member1&version=",302,,,,868912964588300,868912974658700,868912975345100
"dd724939-0a60-484f-95df-4a470bc1f98b",GET,/,,,302,,,,868912979119800,868912981469000,868912982582600
"0551a3a5-a86e-444d-91f9-07e4a74e0a89",GET,/any/system/welcome,,,200,text/html;charset=utf-8,service=720,,868912985813200,868912988100800,868913106570500
"911c4def-1e8d-4c6f-9020-dfaf22c5e7da",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,868913116527900,868913118128300,868913118628800
"60431010-d857-4bd0-9004-2d9bfacd4c3c",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,868913122205400,868913123764400,868913124206300
"4b1c2165-12db-4c6a-95e4-b96e91905c6f",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,868913127655500,868913129151900,868913129642600
"5ffb647e-e2d3-4577-a668-178566e5ee13",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,868913133557100,868913135194200,868913135642500
"ddc269dd-1140-432d-8730-0259b7c6144c",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,868913140428000,868913142379000,868913142830200
"a05ee7ae-b51d-4f43-93da-89635a95d758",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,868913146131300,868913147348100,868913147660900
"2d717f09-03d5-4cf7-b7af-1bfd29190179",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,868913151647800,868913153491500,868913153893700
"e33d8c3c-100f-44c1-a887-41bba433d7cd",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,868913156867700,868913158144200,868913158628200
"6bf0cca5-602b-4247-a8ac-8b6336fde993",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,868913162775400,868913164797500,868913165346000
"89f41759-7e9f-4de9-98d1-fdf455173255",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,868913168273300,868913169751500,868913170147100
"407c7bba-cf25-4ed2-8f93-ca787f7dbd0e",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,868913173926700,868913175177100,868913175541500
"f125cf10-85b5-4c02-81d5-f359da80b0d9",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,868913179511900,868913180982100,868913181459800
"29d984a5-973b-4710-97a3-04c8993ca466",GET,/images/banner.png,,,200,image/png,,,868913185370400,868913187613000,868913188216300
"3e520982-716b-4ac9-9d48-395ee0db0073",GET,/images/logo.png,,,200,image/png,,,868913206172600,868913207631600,868913208031600
"d15f723c-73c9-4061-9a7b-b56c58f395d8",GET,"/flight-crew-member/flight-assignment/completed-list",,,200,text/html;charset=utf-8,"duty%5B0%5D=CABIN_ATTENDANT&currentStatus%5B3%5D=CONFIRMED&version%5B1%5D=0&moment%5B1%5D=2024%2F12%2F01+00%3A00&draftMode%5B2%5D=false&id%5B1%5D=503&remarks%5B3%5D=1+of+4&moment%5B0%5D=2012%2F07%2F02+00%3A00&version%5B2%5D=0&currentStatus%5B2%5D=CONFIRMED&draftMode%5B1%5D=false&id%5B0%5D=470&duty%5B3%5D=PILOT&currentStatus%5B1%5D=CONFIRMED&duty%5B2%5D=COPILOT&remarks%5B2%5D=First+flight+of+day&version%5B3%5D=0&moment%5B3%5D=2024%2F12%2F01+00%3A00&draftMode%5B0%5D=true&id%5B3%5D=515&duty%5B1%5D=PILOT&currentStatus%5B0%5D=CONFIRMED&remarks%5B1%5D=Mid-December+assignment&moment%5B2%5D=2024%2F12%2F01+00%3A00&service=741&draftMode%5B3%5D=false&version%5B0%5D=0&id%5B2%5D=509",,868913212471000,868913231764400,868914017994000
"792750e3-b360-4a4f-bf9f-1dc8812b0d53",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,868914084202600,868914085715900,868914086130500
"6ae123e2-c57c-40be-994e-7efe14fb8c88",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,868914089145600,868914090663200,868914091134600
"af987a4c-29cf-47b9-bcfc-32ad6cb76895",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,868914094432500,868914095826700,868914096249600
"dae615f9-6d7f-481c-8e84-769206646166",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,868914099148000,868914100598900,868914101117700
"d689ae51-921b-44ef-9109-07e0c69c0fa8",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,868914104271800,868914105751600,868914106262400
"62b6ba8f-fb1e-4dbf-bb55-72981456b852",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,868914110042000,868914111979800,868914112522700
"0988d414-40bc-4854-a7e7-7b6593a41788",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,868914115893400,868914117380200,868914117858900
"2680bdf3-76e7-49c5-b116-f7866371b63d",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,868914121182500,868914122999100,868914123558900
"9c7556a5-f7c8-4004-8197-11dc93e1d4f0",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,868914127052800,868914128383800,868914128779400
"38eddf60-1fb3-4770-b9fe-f129358a8f49",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,868914132364600,868914134142600,868914134742600
"90b808a7-632b-4223-aebe-a34c986dc1c0",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,868914138146900,868914139540600,868914139873300
"f115ac80-fb6f-43a1-9c36-58345ff4ce95",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,868914143975000,868914145464800,868914145879700
"18dbbd01-5f48-4883-bf62-55acae52576b",GET,/images/banner.png,,,200,image/png,,,868914149713500,868914152023000,868914152538900
"c22210fa-907b-4435-bd6c-644ae5ae2cac",GET,/images/logo.png,,,200,image/png,,,868914175924700,868914177351100,868914177806900
"ded9795b-21aa-4f94-87cf-77bfe721875a",GET,"/libraries/datatables/1.10.18/config/i18n-en.json",,,200,application/json,"sProcessing=Processing...&sSearch=Search:&sLengthMenu=Show%20_MENU_%20items&sInfo=Showing%20data%20_START_%20-%20_END_%20out%20of%20_TOTAL_%20data&sInfoEmpty=No%20items%20found&sInfoFiltered=(filtered%20from%20_MAX_%20data)&sInfoPostFix=&sLoadingRecords=Loading...&sZeroRecords=No%20data&sEmptyTable=No%20data&oPaginate.sFirst=First&oPaginate.sPrevious=Previous&oPaginate.sNext=Next&oPaginate.sLast=Last",,868914181249400,868914182750400,868914195788600
"0e4f798c-8ca3-4a3a-a8d7-2c7532f7490b",GET,"/flight-crew-member/flight-assignment/show",id=470,,200,text/html;charset=utf-8,"flightCrewMember=LX000000&leg=385&legs=%5B%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22382%22%2C%22label%22%3A%22AAA1001%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22383%22%2C%22label%22%3A%22AAA1002%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22384%22%2C%22label%22%3A%22AAA2003%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22385%22%2C%22label%22%3A%22AAA3004%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22386%22%2C%22label%22%3A%22AAA4005%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22387%22%2C%22label%22%3A%22AAA1010%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22388%22%2C%22label%22%3A%22AAA2011%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22389%22%2C%22label%22%3A%22AAA3012%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22390%22%2C%22label%22%3A%22AAA4013%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22391%22%2C%22label%22%3A%22AAA1020%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22392%22%2C%22label%22%3A%22AAA2021%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22393%22%2C%22label%22%3A%22AAA3022%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22394%22%2C%22label%22%3A%22AAA4023%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22395%22%2C%22label%22%3A%22AAA1030%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22396%22%2C%22label%22%3A%22AAA2031%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22397%22%2C%22label%22%3A%22AAA3032%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22398%22%2C%22label%22%3A%22AAA4033%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22399%22%2C%22label%22%3A%22AAA1040%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22400%22%2C%22label%22%3A%22AAA2041%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22401%22%2C%22label%22%3A%22AAA3042%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22402%22%2C%22label%22%3A%22AAA4043%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22403%22%2C%22label%22%3A%22AAA9999%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22404%22%2C%22label%22%3A%22AAA1144%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22405%22%2C%22label%22%3A%22AAA1145%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22406%22%2C%22label%22%3A%22AAA1146%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22407%22%2C%22label%22%3A%22AAA1147%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22408%22%2C%22label%22%3A%22AAA1148%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22409%22%2C%22label%22%3A%22AAA1149%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22410%22%2C%22label%22%3A%22AAA1150%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22411%22%2C%22label%22%3A%22AAA1151%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22412%22%2C%22label%22%3A%22AAA1152%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22413%22%2C%22label%22%3A%22AAA1153%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22414%22%2C%22label%22%3A%22AAA1154%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22415%22%2C%22label%22%3A%22AAA1155%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22416%22%2C%22label%22%3A%22AAA1156%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22417%22%2C%22label%22%3A%22AAA1160%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22418%22%2C%22label%22%3A%22AAA1161%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22419%22%2C%22label%22%3A%22AAA1162%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22420%22%2C%22label%22%3A%22AAA1163%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22421%22%2C%22label%22%3A%22AAA1164%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22422%22%2C%22label%22%3A%22AAA1170%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22423%22%2C%22label%22%3A%22AAA1171%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22424%22%2C%22label%22%3A%22AAA1172%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22425%22%2C%22label%22%3A%22AAA1173%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22426%22%2C%22label%22%3A%22AAA1174%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22427%22%2C%22label%22%3A%22AAA1175%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22428%22%2C%22label%22%3A%22AAA1176%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22429%22%2C%22label%22%3A%22AAA1177%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22430%22%2C%22label%22%3A%22AAA1178%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22431%22%2C%22label%22%3A%22AAA1179%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22432%22%2C%22label%22%3A%22AAA1180%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D&id=470&version=0&draftMode=true&moment=2012%2F07%2F02+00%3A00&isCompleted=true&currentStatus=%5B%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22CONFIRMED%22%2C%22label%22%3A%22CONFIRMED%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22PENDING%22%2C%22label%22%3A%22PENDING%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22CANCELLED%22%2C%22label%22%3A%22CANCELLED%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D&service=731&duty=%5B%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22PILOT%22%2C%22label%22%3A%22PILOT%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22COPILOT%22%2C%22label%22%3A%22COPILOT%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22LEAD_ATTENDANT%22%2C%22label%22%3A%22LEAD_ATTENDANT%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22CABIN_ATTENDANT%22%2C%22label%22%3A%22CABIN_ATTENDANT%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%5D",,868914200678700,868914237242800,868915248295500
"2cca6792-c06f-4d93-850d-5ef057cc9f0c",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,868915292880900,868915294498900,868915295025800
"935b37b5-5090-41b3-a531-7a2d25ab580e",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,868915299611600,868915301939100,868915302385300
"15a0ac26-d8ca-4086-89bd-e8a0f0b34ce1",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,868915305298900,868915306661800,868915306922500
"84fa862a-0fb9-49f6-acb3-5115e7514d6a",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,868915309825600,868915311471300,868915311946500
"70e0696f-86e4-4886-a2ee-6f567300bab5",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,868915315151500,868915316550700,868915316830500
"72e135d8-9e61-429c-9104-3b6f4e9d57e9",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,868915319741600,868915321345700,868915321727200
"7669a8b6-15fa-4f7e-8308-a197e1ea60bf",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,868915324714400,868915325965700,868915326234200
"f002bf8b-b975-4879-9da5-c9406faf7373",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,868915329208300,868915330577400,868915330967600
"0b347ce6-f503-4e78-8e52-3225b35bdbfc",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,868915333833700,868915335067400,868915335339900
"76f20c28-ecec-4b03-aa94-d6b594c21310",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,868915338139700,868915339248500,868915339447800
"88f4971e-d564-4508-8e33-77eff47fd7ce",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,868915342668200,868915343995100,868915344347600
"7ada53c7-8c62-46f4-b0fc-a9bccd567215",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,868915347604100,868915349185900,868915349550600
"f87d0344-ecd3-4a5e-9b9d-bb4874dc31be",GET,/images/banner.png,,,200,image/png,,,868915352609900,868915354319000,868915354708900
"a222a21f-3709-4fc0-ac08-e91da47bdae7",GET,/images/logo.png,,,200,image/png,,,868915373879800,868915375196600,868915375623800
"20af5ea7-02e3-4bcb-9a1f-2abd69cbef43",GET,"/flight-crew-member/activity-log/list",masterId=470,,200,text/html;charset=utf-8,"description%5B3%5D=%E6%B4%9B%E4%BC%A6%C2%B7%E4%BC%8A%E6%99%AE%E6%A3%AE&version%5B1%5D=0&draftMode%5B2%5D=true&payload%5B1%5D=2022%2F03%2F12+10%3A00%7C%E6%B4%9B%E4%BC%A6%C2%B7%E4%BC%8A%E6%99%AE%E6%A3%AE&id%5B1%5D=530&registrationMoment%5B2%5D=2022%2F03%2F12+10%3A00&description%5B2%5D=Lorem+ipsum+dolor+sit+amet%2C+consectetur+adipiscing+elit.+Sed+do%3A+eiusmod+tempor+incididunt+ut+labore+et+dolore+magna+aliqua%21+Ut+enim+ad+minim+veniam%3F+Quis+nostrud+exercitation+ullamco+laboris+nisi+ut+aliquip+ex+ea+commodo+consequat.+Duis+aute+irure+dolor*&version%5B2%5D=0&draftMode%5B1%5D=true&payload%5B2%5D=2022%2F03%2F12+10%3A00%7CLorem+ipsum+dolor+sit+ame&id%5B0%5D=526&registrationMoment%5B3%5D=2022%2F03%2F12+10%3A00&version%5B3%5D=0&typeOfIncident%5B2%5D=Lorem+ipsum+dolor+sit+ame&severityLevel%5B2%5D=5&severityLevel%5B1%5D=5&payload%5B3%5D=2022%2F03%2F12+10%3A00%7CLorem+ipsum+dolor+sit+ame&registrationMoment%5B0%5D=2022%2F03%2F12+10%3A00&showCreate=true&typeOfIncident%5B3%5D=Lorem+ipsum+dolor+sit+ame&severityLevel%5B3%5D=5&draftMode%5B3%5D=true&registrationMoment%5B1%5D=2022%2F03%2F12+10%3A00&typeOfIncident%5B0%5D=Lorem+ipsum+dolor+sit+amet%2C+consectetur+adipiscin&typeOfIncident%5B1%5D=%E6%B4%9B%E4%BC%A6%C2%B7%E4%BC%8A%E6%99%AE%E6%A3%AE&severityLevel%5B0%5D=5&description%5B1%5D=Lorem+ipsum+dolor+sit+amet%2C+consectetur+adipiscing+elit.+Sed+do%3A+eiusmod+tempor+incididunt+ut+labore+et+dolore+magna+aliqua%21+Ut*&draftMode%5B0%5D=true&id%5B3%5D=540&description%5B0%5D=Lorem+ipsum+dolor+sit+amet%2C+consectetur+adipiscing+elit.+Sed+do%3A+eiusmod+tempor+incididunt+ut+labore+et+dolore+magna+aliqua%21+Ut*&masterId=470&payload%5B0%5D=2022%2F03%2F12+10%3A00%7CLorem+ipsum+dolor+sit+amet%2C+consectetur+adipiscin&service=739&version%5B0%5D=0&id%5B2%5D=537",,868915378936800,868915452452200,868915814119400
"b91eb129-110f-40e5-8783-aef5d6faafde",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,868915846436200,868915847773000,868915848047800
"42f44d61-c64f-44d6-b735-d3806bb41b1d",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,868915851181500,868915853238200,868915853676100
"595b559e-0b4c-4edd-8682-4d377463a03a",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,868915858145800,868915859412900,868915859831200
"4b75a309-0629-4271-879a-516169d43b59",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,868915863209600,868915864595800,868915864918000
